"No.","Time","Source","Destination","Protocol","Length","Info"
"5795","2023-05-06 19:37:40.735406","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50913 [PSH, ACK] Seq=10533 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5796","2023-05-06 19:37:40.735423","192.168.18.48","2.17.179.243","TCP","66","50913  >  443 [ACK] Seq=650 Ack=11945 Win=131072 Len=0 SLE=20417 SRE=31713"
"5797","2023-05-06 19:37:40.737674","2.17.179.243","192.168.18.48","TCP","1466","[TCP Fast Retransmission] 443  >  50923 [ACK] Seq=3473 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5798","2023-05-06 19:37:40.737674","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50921 [PSH, ACK] Seq=13357 Ack=650 Win=64128 Len=1412"
"5799","2023-05-06 19:37:40.737674","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50921 [ACK] Seq=11945 Ack=650 Win=64128 Len=1412"
"5800","2023-05-06 19:37:40.737674","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50909 [ACK] Seq=23241 Ack=650 Win=64128 Len=1412"
"5801","2023-05-06 19:37:40.737674","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50909 [PSH, ACK] Seq=24653 Ack=650 Win=64128 Len=1412"
"5802","2023-05-06 19:37:40.737674","fe80::1","fe80::25c9:3a77:9a74:3da9","DNS","181","Standard query response 0x367b AAAA www.mathworks.com CNAME wildcard.mathworks.com.edgekey.net CNAME e1597.x.akamaiedge.net"
"5803","2023-05-06 19:37:40.737709","192.168.18.48","2.17.179.243","TCP","74","[TCP Dup ACK 5788#1] 50921  >  443 [ACK] Seq=650 Ack=11945 Win=131072 Len=0 SLE=13357 SRE=14769 SLE=20417 SRE=34537"
"5804","2023-05-06 19:37:40.737773","192.168.18.48","2.17.179.243","TCP","66","50923  >  443 [ACK] Seq=650 Ack=4885 Win=131072 Len=0 SLE=20417 SRE=31713"
"5805","2023-05-06 19:37:40.737813","192.168.18.48","2.17.179.243","TCP","66","50921  >  443 [ACK] Seq=650 Ack=14769 Win=131072 Len=0 SLE=20417 SRE=34537"
"5806","2023-05-06 19:37:40.737836","192.168.18.48","2.17.179.243","TCP","82","[TCP Dup ACK 4049#7] 50909  >  443 [ACK] Seq=650 Ack=3473 Win=130560 Len=0 SLE=20417 SRE=28889 SLE=11945 SRE=17593 SLE=6297 SRE=9121"
"5807","2023-05-06 19:37:40.738429","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50922 [ACK] Seq=17593 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5808","2023-05-06 19:37:40.738453","192.168.18.48","2.17.179.243","TCP","90","[TCP Dup ACK 5791#1] 50922  >  443 [ACK] Seq=650 Ack=16181 Win=131072 Len=0 SLE=17593 SRE=19005 SLE=31713 SRE=37361 SLE=26065 SRE=30301 SLE=20417 SRE=23241"
"5809","2023-05-06 19:37:40.739908","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50922 [PSH, ACK] Seq=19005 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5810","2023-05-06 19:37:40.739908","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50923 [ACK] Seq=4885 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5811","2023-05-06 19:37:40.739908","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50913 [ACK] Seq=11945 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5812","2023-05-06 19:37:40.739908","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50913 [PSH, ACK] Seq=13357 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5813","2023-05-06 19:37:40.739921","192.168.18.48","2.17.179.243","TCP","82","[TCP Dup ACK 5791#2] 50922  >  443 [ACK] Seq=650 Ack=16181 Win=131072 Len=0 SLE=17593 SRE=23241 SLE=31713 SRE=37361 SLE=26065 SRE=30301"
"5814","2023-05-06 19:37:40.739943","192.168.18.48","2.17.179.243","TCP","66","50923  >  443 [ACK] Seq=650 Ack=6297 Win=131072 Len=0 SLE=20417 SRE=31713"
"5815","2023-05-06 19:37:40.739956","192.168.18.48","2.17.179.243","TCP","66","50913  >  443 [ACK] Seq=650 Ack=14769 Win=131072 Len=0 SLE=20417 SRE=31713"
"5816","2023-05-06 19:37:40.740358","192.168.18.48","2.17.179.243","TCP","66","50968  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"5817","2023-05-06 19:37:40.740614","2a00:1450:4018:801::2003","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","938","Protected Payload (KP0)"
"5818","2023-05-06 19:37:40.740814","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:801::2003","QUIC","97","Protected Payload (KP0), DCID=ffe82a225796237d"
"5819","2023-05-06 19:37:40.741095","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:801::2003","QUIC","92","Protected Payload (KP0), DCID=ffe82a225796237d"
"5820","2023-05-06 19:37:40.741129","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:801::2003","QUIC","98","Protected Payload (KP0), DCID=ffe82a225796237d"
"5821","2023-05-06 19:37:40.741337","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50921 [ACK] Seq=14769 Ack=650 Win=64128 Len=1412"
"5822","2023-05-06 19:37:40.741363","192.168.18.48","2.17.179.243","TCP","66","50921  >  443 [ACK] Seq=650 Ack=16181 Win=131072 Len=0 SLE=20417 SRE=34537"
"5823","2023-05-06 19:37:40.742084","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50921 [PSH, ACK] Seq=16181 Ack=650 Win=64128 Len=1412"
"5824","2023-05-06 19:37:40.742108","192.168.18.48","2.17.179.243","TCP","66","50921  >  443 [ACK] Seq=650 Ack=17593 Win=131072 Len=0 SLE=20417 SRE=34537"
"5825","2023-05-06 19:37:40.743276","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50860 [ACK] Seq=13357 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5826","2023-05-06 19:37:40.743293","192.168.18.48","2.17.179.243","TCP","82","50860  >  443 [ACK] Seq=650 Ack=16181 Win=131072 Len=0 SLE=31713 SRE=34767 SLE=27477 SRE=28889 SLE=23241 SRE=26065"
"5827","2023-05-06 19:37:40.744514","2a00:1450:4018:801::2003","2407:d000:b:7008:5d49:e746:bd25:c0b5","QUIC","83","Protected Payload (KP0)"
"5828","2023-05-06 19:37:40.744868","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50860 [ACK] Seq=16181 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5829","2023-05-06 19:37:40.744904","192.168.18.48","2.17.179.243","TCP","82","50860  >  443 [ACK] Seq=650 Ack=17593 Win=131072 Len=0 SLE=31713 SRE=34767 SLE=27477 SRE=28889 SLE=23241 SRE=26065"
"5830","2023-05-06 19:37:40.748664","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50913 [ACK] Seq=14769 Ack=650 Win=64128 Len=1412"
"5831","2023-05-06 19:37:40.748690","192.168.18.48","2.17.179.243","TCP","66","50913  >  443 [ACK] Seq=650 Ack=16181 Win=131072 Len=0 SLE=20417 SRE=31713"
"5832","2023-05-06 19:37:40.749352","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50913 [PSH, ACK] Seq=16181 Ack=650 Win=64128 Len=1412"
"5833","2023-05-06 19:37:40.749378","192.168.18.48","2.17.179.243","TCP","66","50913  >  443 [ACK] Seq=650 Ack=17593 Win=131072 Len=0 SLE=20417 SRE=31713"
"5834","2023-05-06 19:37:40.753442","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50860 [ACK] Seq=17593 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5835","2023-05-06 19:37:40.753442","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50860 [PSH, ACK] Seq=19005 Ack=650 Win=64128 Len=1412"
"5836","2023-05-06 19:37:40.753442","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50899 [ACK] Seq=35949 Ack=650 Win=64128 Len=1412"
"5837","2023-05-06 19:37:40.753442","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50899 [ACK] Seq=37361 Ack=650 Win=64128 Len=1412"
"5838","2023-05-06 19:37:40.753442","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50921 [ACK] Seq=17593 Ack=650 Win=64128 Len=1412"
"5839","2023-05-06 19:37:40.753442","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50921 [PSH, ACK] Seq=19005 Ack=650 Win=64128 Len=1412"
"5840","2023-05-06 19:37:40.753462","192.168.18.48","2.17.179.243","TCP","82","50860  >  443 [ACK] Seq=650 Ack=20417 Win=131072 Len=0 SLE=31713 SRE=34767 SLE=27477 SRE=28889 SLE=23241 SRE=26065"
"5841","2023-05-06 19:37:40.753486","192.168.18.48","2.17.179.243","TCP","74","50899  >  443 [ACK] Seq=650 Ack=38773 Win=131072 Len=0 SLE=45833 SRE=46035 SLE=40185 SRE=43009"
"5842","2023-05-06 19:37:40.753510","192.168.18.48","2.17.179.243","TCP","54","50921  >  443 [ACK] Seq=650 Ack=34537 Win=131072 Len=0"
"5843","2023-05-06 19:37:40.754388","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50907 [ACK] Seq=44421 Ack=650 Win=64128 Len=1412"
"5844","2023-05-06 19:37:40.754388","2.17.179.243","192.168.18.48","TLSv1.2","1466","[TCP Previous segment not captured] , Ignored Unknown Record"
"5845","2023-05-06 19:37:40.754388","2.17.179.243","192.168.18.48","TLSv1.2","1466","Ignored Unknown Record"
"5846","2023-05-06 19:37:40.754431","192.168.18.48","2.17.179.243","TCP","66","[TCP Dup ACK 5496#3] 50907  >  443 [ACK] Seq=650 Ack=20417 Win=131072 Len=0 SLE=23241 SRE=50957"
"5847","2023-05-06 19:37:40.754491","192.168.18.48","2.17.179.243","TCP","74","[TCP Dup ACK 5503#3] 50925  >  443 [ACK] Seq=650 Ack=11945 Win=131072 Len=0 SLE=26065 SRE=28889 SLE=20417 SRE=24653"
"5848","2023-05-06 19:37:40.756283","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50899 [ACK] Seq=38773 Ack=650 Win=64128 Len=1412"
"5849","2023-05-06 19:37:40.756283","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50860 [PSH, ACK] Seq=21829 Ack=650 Win=64128 Len=1412"
"5850","2023-05-06 19:37:40.756283","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50860 [ACK] Seq=20417 Ack=650 Win=64128 Len=1412"
"5851","2023-05-06 19:37:40.756283","2.17.179.243","192.168.18.48","TLSv1.2","1466","Ignored Unknown Record"
"5852","2023-05-06 19:37:40.756283","2.17.179.243","192.168.18.48","TCP","1466","443  >  50925 [PSH, ACK] Seq=30301 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5853","2023-05-06 19:37:40.756283","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50901 [ACK] Seq=29770 Ack=650 Win=64128 Len=1412"
"5854","2023-05-06 19:37:40.756322","192.168.18.48","2.17.179.243","TCP","82","[TCP Dup ACK 5840#1] 50860  >  443 [ACK] Seq=650 Ack=20417 Win=131072 Len=0 SLE=21829 SRE=26065 SLE=31713 SRE=34767 SLE=27477 SRE=28889"
"5855","2023-05-06 19:37:40.756386","192.168.18.48","2.17.179.243","TCP","66","50899  >  443 [ACK] Seq=650 Ack=43009 Win=131072 Len=0 SLE=45833 SRE=46035"
"5856","2023-05-06 19:37:40.756414","192.168.18.48","2.17.179.243","TCP","74","50860  >  443 [ACK] Seq=650 Ack=26065 Win=131072 Len=0 SLE=31713 SRE=34767 SLE=27477 SRE=28889"
"5857","2023-05-06 19:37:40.756424","192.168.18.48","2.17.179.243","TCP","74","[TCP Dup ACK 5503#4] 50925  >  443 [ACK] Seq=650 Ack=11945 Win=131072 Len=0 SLE=26065 SRE=31713 SLE=20417 SRE=24653"
"5858","2023-05-06 19:37:40.756440","192.168.18.48","2.17.179.243","TCP","66","50901  >  443 [ACK] Seq=650 Ack=34006 Win=131072 Len=0 SLE=36830 SRE=40222"
"5859","2023-05-06 19:37:40.756951","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50901 [ACK] Seq=34006 Ack=650 Win=64128 Len=1412"
"5860","2023-05-06 19:37:40.756975","192.168.18.48","2.17.179.243","TCP","66","50901  >  443 [ACK] Seq=650 Ack=35418 Win=131072 Len=0 SLE=36830 SRE=40222"
"5861","2023-05-06 19:37:40.758751","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50901 [PSH, ACK] Seq=35418 Ack=650 Win=64128 Len=1412"
"5862","2023-05-06 19:37:40.758751","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50899 [ACK] Seq=43009 Ack=650 Win=64128 Len=1412"
"5863","2023-05-06 19:37:40.758751","2.17.179.243","192.168.18.48","TCP","54","443  >  50897 [ACK] Seq=41640 Ack=682 Win=64128 Len=0"
"5864","2023-05-06 19:37:40.758751","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50900 [ACK] Seq=27477 Ack=650 Win=64128 Len=1412"
"5865","2023-05-06 19:37:40.758799","192.168.18.48","2.17.179.243","TCP","54","50901  >  443 [ACK] Seq=650 Ack=40222 Win=131072 Len=0"
"5866","2023-05-06 19:37:40.758842","192.168.18.48","2.17.179.243","TCP","66","50899  >  443 [ACK] Seq=650 Ack=44421 Win=131072 Len=0 SLE=45833 SRE=46035"
"5867","2023-05-06 19:37:40.758872","192.168.18.48","2.17.179.243","TCP","66","50900  >  443 [ACK] Seq=650 Ack=31713 Win=131072 Len=0 SLE=34537 SRE=34792"
"5868","2023-05-06 19:37:40.759567","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50920 [ACK] Seq=17593 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5869","2023-05-06 19:37:40.759590","192.168.18.48","2.17.179.243","TCP","82","[TCP Dup ACK 5127#8] 50920  >  443 [ACK] Seq=650 Ack=11945 Win=131072 Len=0 SLE=13357 SRE=19005 SLE=31713 SRE=34537 SLE=20417 SRE=28889"
"5870","2023-05-06 19:37:40.759998","192.168.18.48","2.17.179.243","TLSv1.2","85","Encrypted Alert"
"5871","2023-05-06 19:37:40.760048","192.168.18.48","2.17.179.243","TCP","54","50901  >  443 [FIN, ACK] Seq=681 Ack=40222 Win=131072 Len=0"
"5872","2023-05-06 19:37:40.760917","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50920 [PSH, ACK] Seq=19005 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5873","2023-05-06 19:37:40.760917","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50900 [ACK] Seq=31713 Ack=650 Win=64128 Len=1412"
"5874","2023-05-06 19:37:40.760917","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50900 [PSH, ACK] Seq=33125 Ack=650 Win=64128 Len=1412"
"5875","2023-05-06 19:37:40.760944","192.168.18.48","2.17.179.243","TCP","74","[TCP Dup ACK 5127#9] 50920  >  443 [ACK] Seq=650 Ack=11945 Win=131072 Len=0 SLE=13357 SRE=28889 SLE=31713 SRE=34537"
"5876","2023-05-06 19:37:40.760997","192.168.18.48","2.17.179.243","TCP","54","50900  >  443 [ACK] Seq=650 Ack=34792 Win=131072 Len=0"
"5877","2023-05-06 19:37:40.761550","2.17.179.243","192.168.18.48","TCP","1466","443  >  50925 [ACK] Seq=31713 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5878","2023-05-06 19:37:40.761568","192.168.18.48","2.17.179.243","TCP","74","[TCP Dup ACK 5503#5] 50925  >  443 [ACK] Seq=650 Ack=11945 Win=131072 Len=0 SLE=26065 SRE=33125 SLE=20417 SRE=24653"
"5879","2023-05-06 19:37:40.761998","192.168.18.48","2.17.179.243","TLSv1.2","85","Encrypted Alert"
"5880","2023-05-06 19:37:40.762052","192.168.18.48","2.17.179.243","TCP","54","50900  >  443 [FIN, ACK] Seq=681 Ack=34792 Win=131072 Len=0"
"5881","2023-05-06 19:37:40.762278","2.17.179.243","192.168.18.48","TCP","1466","443  >  50925 [PSH, ACK] Seq=33125 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5882","2023-05-06 19:37:40.762278","2a00:1450:4018:807::200e","2407:d000:b:7008:5d49:e746:bd25:c0b5","TCP","86","443  >  50322 [ACK] Seq=1 Ack=2 Win=261 Len=0 SLE=1 SRE=2"
"5883","2023-05-06 19:37:40.762300","192.168.18.48","2.17.179.243","TCP","74","[TCP Dup ACK 5503#6] 50925  >  443 [ACK] Seq=650 Ack=11945 Win=131072 Len=0 SLE=26065 SRE=34537 SLE=20417 SRE=24653"
"5884","2023-05-06 19:37:40.762972","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50899 [ACK] Seq=44421 Ack=650 Win=64128 Len=1412"
"5885","2023-05-06 19:37:40.763007","192.168.18.48","2.17.179.243","TCP","54","50899  >  443 [ACK] Seq=650 Ack=46035 Win=131072 Len=0"
"5886","2023-05-06 19:37:40.766148","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50918 [ACK] Seq=10533 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5887","2023-05-06 19:37:40.766189","192.168.18.48","2.17.179.243","TCP","74","50918  >  443 [ACK] Seq=650 Ack=11945 Win=131072 Len=0 SLE=27477 SRE=37361 SLE=14769 SRE=26065"
"5888","2023-05-06 19:37:40.767594","2.17.179.243","192.168.18.48","TCP","1466","443  >  50925 [ACK] Seq=34537 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5889","2023-05-06 19:37:40.767621","192.168.18.48","2.17.179.243","TCP","74","[TCP Dup ACK 5503#7] 50925  >  443 [ACK] Seq=650 Ack=11945 Win=131072 Len=0 SLE=26065 SRE=35949 SLE=20417 SRE=24653"
"5890","2023-05-06 19:37:40.767937","2.17.179.243","192.168.18.48","TCP","1466","443  >  50925 [PSH, ACK] Seq=35949 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5891","2023-05-06 19:37:40.767956","192.168.18.48","2.17.179.243","TCP","74","[TCP Dup ACK 5503#8] 50925  >  443 [ACK] Seq=650 Ack=11945 Win=131072 Len=0 SLE=26065 SRE=37361 SLE=20417 SRE=24653"
"5892","2023-05-06 19:37:40.769308","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50920 [ACK] Seq=28889 Ack=650 Win=64128 Len=1412"
"5893","2023-05-06 19:37:40.769308","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50920 [PSH, ACK] Seq=30301 Ack=650 Win=64128 Len=1412"
"5894","2023-05-06 19:37:40.769308","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50918 [ACK] Seq=11945 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5895","2023-05-06 19:37:40.769329","192.168.18.48","2.17.179.243","TCP","66","[TCP Dup ACK 5127#10] 50920  >  443 [ACK] Seq=650 Ack=11945 Win=131072 Len=0 SLE=13357 SRE=34537"
"5896","2023-05-06 19:37:40.769376","192.168.18.48","2.17.179.243","TCP","74","50918  >  443 [ACK] Seq=650 Ack=13357 Win=131072 Len=0 SLE=27477 SRE=37361 SLE=14769 SRE=26065"
"5897","2023-05-06 19:37:40.770335","2407:d000:b:7008:5d49:e746:bd25:c0b5","2a00:1450:4018:801::2003","QUIC","94","Protected Payload (KP0), DCID=ffe82a225796237d"
"5898","2023-05-06 19:37:40.772691","2.17.179.243","192.168.18.48","TLSv1.2","1466","Ignored Unknown Record"
"5899","2023-05-06 19:37:40.772719","192.168.18.48","2.17.179.243","TCP","66","[TCP Dup ACK 5550#2] 50889  >  443 [ACK] Seq=650 Ack=9121 Win=131072 Len=0 SLE=23241 SRE=27477"
"5900","2023-05-06 19:37:40.773483","2.17.179.243","192.168.18.48","TLSv1.2","1466","Ignored Unknown Record"
"5901","2023-05-06 19:37:40.773505","192.168.18.48","2.17.179.243","TCP","66","[TCP Dup ACK 5550#3] 50889  >  443 [ACK] Seq=650 Ack=9121 Win=131072 Len=0 SLE=23241 SRE=28889"
"5902","2023-05-06 19:37:40.775471","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50918 [ACK] Seq=13357 Ack=650 Win=64128 Len=1412"
"5903","2023-05-06 19:37:40.775471","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50886 [ACK] Seq=28889 Ack=650 Win=64128 Len=1412"
"5904","2023-05-06 19:37:40.775471","2.17.179.243","192.168.18.48","TLSv1.2","1466","Ignored Unknown Record"
"5905","2023-05-06 19:37:40.775471","2.17.179.243","192.168.18.48","TCP","1466","443  >  50889 [PSH, ACK] Seq=30301 Ack=650 Win=64128 Len=1412"
"5906","2023-05-06 19:37:40.775471","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50909 [ACK] Seq=3473 Ack=650 Win=64128 Len=1412"
"5907","2023-05-06 19:37:40.775471","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50886 [ACK] Seq=30301 Ack=650 Win=64128 Len=1412"
"5908","2023-05-06 19:37:40.775527","192.168.18.48","2.17.179.243","TCP","66","50918  >  443 [ACK] Seq=650 Ack=26065 Win=131072 Len=0 SLE=27477 SRE=37361"
"5909","2023-05-06 19:37:40.775570","192.168.18.48","2.17.179.243","TCP","66","50886  >  443 [ACK] Seq=650 Ack=35949 Win=131072 Len=0 SLE=37361 SRE=43297"
"5910","2023-05-06 19:37:40.775579","192.168.18.48","2.17.179.243","TCP","66","[TCP Dup ACK 5550#4] 50889  >  443 [ACK] Seq=650 Ack=9121 Win=131072 Len=0 SLE=23241 SRE=31713"
"5911","2023-05-06 19:37:40.775593","192.168.18.48","2.17.179.243","TCP","82","50909  >  443 [ACK] Seq=650 Ack=4885 Win=131072 Len=0 SLE=20417 SRE=28889 SLE=11945 SRE=17593 SLE=6297 SRE=9121"
"5912","2023-05-06 19:37:40.776347","2.17.179.243","192.168.18.48","TCP","1466","443  >  50925 [ACK] Seq=37361 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5913","2023-05-06 19:37:40.776347","2.17.179.243","192.168.18.48","TCP","1466","443  >  50925 [PSH, ACK] Seq=38773 Ack=650 Win=64128 Len=1412 [TCP segment of a reassembled PDU]"
"5914","2023-05-06 19:37:40.776347","2.17.179.243","192.168.18.48","TLSv1.2","1466","[TCP Previous segment not captured] , Ignored Unknown Record"
"5915","2023-05-06 19:37:40.776366","192.168.18.48","2.17.179.243","TCP","74","[TCP Dup ACK 5503#9] 50925  >  443 [ACK] Seq=650 Ack=11945 Win=131072 Len=0 SLE=26065 SRE=40185 SLE=20417 SRE=24653"
"5916","2023-05-06 19:37:40.776401","192.168.18.48","2.17.179.243","TCP","74","[TCP Dup ACK 5908#1] 50918  >  443 [ACK] Seq=650 Ack=26065 Win=131072 Len=0 SLE=38773 SRE=40185 SLE=27477 SRE=37361"
"5917","2023-05-06 19:37:40.778670","2.17.179.243","192.168.18.48","TCP","1466","[TCP Retransmission] 443  >  50909 [ACK] Seq=4885 Ack=650 Win=64128 Len=1412"
"5918","2023-05-06 19:37:40.778708","192.168.18.48","2.17.179.243","TCP","74","50909  >  443 [ACK] Seq=650 Ack=9121 Win=131072 Len=0 SLE=20417 SRE=28889 SLE=11945 SRE=17593"
"5919","2023-05-06 19:37:40.779440","2.17.179.243","192.168.18.48","TCP","1466","[TCP Out-Of-Order] 443  >  50919 [ACK] Seq=23241 Ack=650 Win=64128 Len=1412"
"5920","2023-05-06 19:37:40.779449","192.168.18.48","2.17.179.243","TCP","90","[TCP Dup ACK 5702#6] 50919  >  443 [ACK] Seq=650 Ack=16181 Win=131072 Len=0 SLE=17593 SRE=24653 SLE=48657 SRE=54305 SLE=37361 SRE=45833 SLE=28889 SRE=33125"
"5921","2023-05-06 19:37:40.781108","2.17.179.243","192.168.18.48","TLSv1.2","1466","Ignored Unknown Record"
"5922","2023-05-06 19:37:40.781108","2.17.179.243","192.168.18.48","TLSv1.2","1466","Ignored Unknown Record"
"5923","2023-05-06 19:37:40.781136","192.168.18.48","2.17.179.243","TCP","66","[TCP Dup ACK 5550#5] 50889  >  443 [ACK] Seq=650 Ack=9121 Win=131072 Len=0 SLE=23241 SRE=34537"
